1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES,
1438,LA,Louisiana,3,H2LA03063,,Bryan,Barrilleaux,"Barrilleaux, Bryan",,R,,,,,"6,223",1.94%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1439,LA,Louisiana,3,H6LA03189,,Guy ,McLendon,"McLendon, Guy ",,LIB,,,,,"2,937",0.92%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1440,LA,Louisiana,3,H6LA03197,,"Kenny P., Sr.",Scelfo,"Scelfo, Kenny P., Sr.",,NPA,,,,,"2,670",0.83%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1441,LA,Louisiana,3,H6LA03114,,Grover Joseph,Rees,"Rees, Grover Joseph",,R,,,,,"2,457",0.77%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1442,LA,Louisiana,3,H6LA03171,,Herman L.,Vidrine,"Vidrine, Herman L.",,R,,,,,"1,357",0.42%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1443,LA,Louisiana,3,n/a,,,,,District Votes:,,,,,,"320,454",,"138,433",,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1444,LA,Louisiana,3,n/a,,,,,,,,,,,,,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1445,LA,Louisiana,4,H6LA04138,,"Mike""""""Mike""""""""",Johnson,"Johnson, Mike""""""ohnso""",,R,,,,,"70,580",24.68%,"87,370",65.23%,,,W,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1446,LA,Louisiana,4,H6LA04153,,Marshall,Jones,"Jones, Marshall",,D,,,,,"80,593",28.18%,"46,579",34.77%,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1447,LA,Louisiana,4,H6LA04120,,"Ralph Trey""""""alph """,Baucum,"Baucum, Ralph Trey""""""aucum""",,R,,,,,"50,412",17.63%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1448,LA,Louisiana,4,H6LA04146,,Oliver,Jenkins,"Jenkins, Oliver",,R,,,,,"44,521",15.57%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1449,LA,Louisiana,4,H6LA04112,,Elbert,Guillory,"Guillory, Elbert",,R,,,,,"21,017",7.35%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1450,LA,Louisiana,4,H6LA04096,,"Rick""""""Rick""""""""",John,"John, Rick""""""ohn"," """,,R,,,,,"13,220",4.62%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary."
1451,LA,Louisiana,4,H6LA04161,,Mark David,Halverson,"Halverson, Mark David",,NPA,,,,,"3,149",1.10%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1452,LA,Louisiana,4,H6LA04179,,Kenneth J.,Krefft,"Krefft, Kenneth J.",,NPA,,,,,"2,493",0.87%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1453,LA,Louisiana,4,n/a,,,,,District Votes:,,,,,,"285,985",,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1454,LA,Louisiana,4,n/a,,,,,,,,,,,,,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1455,LA,Louisiana,5,H4LA05221,(I),"Ralph,  Jr.",Abraham,"Abraham, Ralph,  Jr.",,R,,,,,"208,545",81.57%,,,,,W,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1456,LA,Louisiana,5,H6LA05150,,Billy,Burkette,"Burkette, Billy",,R,,,,,"47,117",18.43%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1457,LA,Louisiana,5,n/a,,,,,District Votes:,,,,,,"255,662",,"133,949",,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1458,LA,Louisiana,5,n/a,,,,,,,,,,,,,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1459,LA,Louisiana,6,H4LA06153,(I),Garret,Graves,"Graves, Garret",,R,,,,,"207,483",62.67%,,,,,W,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1460,LA,Louisiana,6,H4LA06062,,Richard ,Lieberman,"Lieberman, Richard ",,D,,,,,"49,380",14.91%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1461,LA,Louisiana,6,H6LA06125,,"Robert Lamar Bob""""""ober""",Bell,"Bell, Robert Lamar Bob""""""ell",",,R,,,,,33","592""",10.15%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",,,,,,
1462,LA,Louisiana,6,H6LA06117,,Jermaine,Sampson,"Sampson, Jermaine",,D,,,,,"29,822",9.01%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1463,LA,Louisiana,6,H6LA06109,,Richard M.,Fontanesi,"Fontanesi, Richard M.",,LIB,,,,,"7,603",2.30%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1464,LA,Louisiana,6,H6LA06133,,Devin Lance,Graham,"Graham, Devin Lance",,OTH,,,,,"3,218",0.97%,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1465,LA,Louisiana,6,n/a,,,,,District Votes:,,,,,,"331,098",,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1466,LA,Louisiana,6,n/a,,,,,,,,,,,,,,,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1467,LA,Louisiana,H,n/a,,,,,Total State Votes:,,,,,,"1,804,256",,"272,382",,,,,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.",
1468,,,,n/a,,,,,,,,,,,,,,,,,,,
1469,ME,Maine,,n/a,,,,,,,,,,,,,,,,,,,
1470,ME,Maine,1,H8ME01120,(I),Chellie,Pingree,"Pingree, Chellie",,D,"28,143",100.00%,,,"227,546",57.99%,,,,,W,,
1471,ME,Maine,1,n/a,,,,,Party Votes:,D,"28,143",,,,,,,,,,,,
1472,ME,Maine,1,H6ME01207,,Mark I.,Holbrook,"Holbrook, Mark I.",,R,"10,360",50.14%,,,"164,569",41.94%,,,,,,,
1473,ME,Maine,1,H6ME01215,,Ande Allen,Smith,"Smith, Ande Allen",,R,"10,303",49.86%,,,,,,,,,,,
1474,ME,Maine,1,n/a,,,,,Party Votes:,R,"20,663",,,,,,,,,,,,
1475,ME,Maine,1,H6ME01231,,James J.,Bouchard,"Bouchard, James J.",,W(LIB),,,,,276,0.07%,,,,,,,
1476,ME,Maine,1,n/a,,,,,District Votes:,,"48,806",,,,"392,391",,,,,,,,
1477,ME,Maine,1,n/a,,,,,,,,,,,,,,,,,,,
1478,ME,Maine,2,H4ME02234,(I),Bruce,Poliquin,"Poliquin, Bruce",,R,"19,252",100.00%,,,"192,878",54.77%,,,,,W,,
1479,ME,Maine,2,n/a,,,,,Party Votes:,R,"19,252",,,,,,,,,,,,
1480,ME,Maine,2,H4ME02200,,Emily Ann,Cain,"Cain, Emily Ann",,D,"19,003",100.00%,,,"159,081",45.17%,,,,,,,
1481,ME,Maine,2,n/a,,,,,Party Votes:,D,"19,003",,,,,,,,,,,,
1482,ME,Maine,2,H6ME02130,,Jay Parker,Dresser,"Dresser, Jay Parker",,W(IND),,,,,224,0.06%,,,,,,,
1483,ME,Maine,2,n/a,,,,,District Votes:,,"38,255",,,,"352,183",,,,,,,,
1484,ME,Maine,2,n/a,,,,,,,,,,,,,,,,,,,
1485,ME,Maine,H,n/a,,,,,Total State Votes:,,"87,061",,,,"744,574",,,,,,,,
1486,,,,n/a,,,,,,,,,,,,,,,,,,,
1487,MD,Maryland,,n/a,,,,,,,,,,,,,,,,,,,
1488,MD,Maryland,1,H8MD01094,(I),Andy,Harris,"Harris, Andy",,R,"79,497",78.38%,,,"242,574",66.99%,,,,,W,,
1489,MD,Maryland,1,H6MD01213,,"Michael D., Sr.",Smigiel,"Smigiel, Michael D., Sr.",,R,"10,897",10.74%,,,,,,,,,,,
1490,MD,Maryland,1,H4MD01127,,"Jonathan Marvin, Jr.",Goff,"Goff, Jonathan Marvin, Jr.",,R,"6,135",6.05%,,,,,,,,,,,
1491,MD,Maryland,1,H6MD01239 ,,Sean M.,Jackson,"Jackson, Sean M.",,R,"4,891",4.82%,,,,,,,,,,,
1492,MD,Maryland,1,n/a,,,,,Party Votes:,R,"101,420",,,,,,,,,,,,
1493,MD,Maryland,1,H8MD01144,,Joe,Werner,"Werner, Joe",,D,"29,729",51.01%,,,"103,622",28.62%,,,,,,,
1494,MD,Maryland,1,H6MD01221,,Jim,Ireton,"Ireton, Jim",,D,"28,547",48.99%,,,,,,,,,,,
1495,MD,Maryland,1,n/a,,,,,Party Votes:,D,"58,276",,,,,,,,,,,,
1496,MD,Maryland,1,H6MD01247 ,,Matt,Beers,"Beers, Matt",,LIB,*,,,,"15,370",4.24%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1497,MD,Maryland,1,n/a,,,Scattered,Scattered,,W,,,,,531,0.15%,,,,,,,
1498,MD,Maryland,1,n/a,,,,,District Votes:,,"159,696",,,,"362,097",,,,,,,,
1499,MD,Maryland,1,n/a,,,,,,,,,,,,,,,,,,,
1500,MD,Maryland,2,H2MD02160,(I),C.A. Dutch,Ruppersberger,"Ruppersberger, C.A. Dutch",,D,"89,820",100.00%,,,"192,183",62.10%,,,,,W,,
1501,MD,Maryland,2,n/a,,,,,Party Votes:,D,"89,820",,,,,,,,,,,,
1502,MD,Maryland,2,H6MD02211,,Pat,McDonough,"McDonough, Pat",,R,"28,397",71.42%,,,"102,577",33.14%,,,,,,,
1503,MD,Maryland,2,H6MD02237,,"Carl H., Jr.",Magee,"Magee, Carl H., Jr.",,R,"4,195",10.55%,,,,,,,,,,,
1504,MD,Maryland,2,H6MD02229,,Bill,Heine,"Heine, Bill",,R,"3,203",8.06%,,,,,,,,,,,
1505,MD,Maryland,2,H6MD02203,,Yuripzy,Morgan,"Morgan, Yuripzy",,R,"2,257",5.68%,,,,,,,,,,,
1506,MD,Maryland,2,H2MD02285,,Mark Gerard,Shell,"Shell, Mark Gerard",,R,"1,709",4.30%,,,,,,,,,,,
1507,MD,Maryland,2,n/a,,,,,Party Votes:,R,"39,761",,,,,,,,,,,,
1508,MD,Maryland,2,H6MD02245,,Kristin S.,Kasprzak,"Kasprzak, Kristin S.",,LIB,*,,,,"14,128",4.57%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1509,MD,Maryland,2,n/a,,,Scattered,Scattered,,W,,,,,592,0.19%,,,,,,,
1510,MD,Maryland,2,n/a,,,,,District Votes:,,"129,581",,,,"309,480",,,,,,,,
1511,MD,Maryland,2,n/a,,,,,,,,,,,,,,,,,,,
1512,MD,Maryland,3,H6MD03292,(I),John,Sarbanes,"Sarbanes, John",,D,"101,355",87.17%,,,"214,640",63.19%,,,,,W,,
1513,MD,Maryland,3,H8MD04064,,John,Rea,"Rea, John",,D,"14,917",12.83%,,,,,,,,,,,
1514,MD,Maryland,3,n/a,,,,,Party Votes:,D,"116,272",,,,,,,,,,,,
1515,MD,Maryland,3,H6MD03441,,Mark,Plaster,"Plaster, Mark",,R,"25,455",63.61%,,,"115,048",33.87%,,,,,,,
1516,MD,Maryland,3,H8MD03082,,"Thomas E. Pinkston""""""homas E. """,Harris,"Harris, Thomas E. Pinkston""""""arris"," Th""",,R,"14,564",36.39%,,,,,,,,,,
1517,MD,Maryland,3,n/a,,,,,Party Votes:,R,"40,019",,,,,,,,,,,,
1518,MD,Maryland,3,H6MD03458,,Nnabu,Eze,"Eze, Nnabu",,GRE,*,,,,"9,461",2.79%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1519,MD,Maryland,3, H6MD03466,,Ann,Dalrymple,"Dalrymple, Ann",,W,,,,,63,0.02%,,,,,,,
1520,MD,Maryland,3,n/a,,,Scattered,Scattered,,W,,,,,463,0.14%,,,,,,,
1521,MD,Maryland,3,n/a,,,,,District Votes:,,"156,291",,,,"339,675",,,,,,,,
1522,MD,Maryland,3,n/a,,,,,,,,,,,,,,,,,,,
1523,MD,Maryland,4,H6MD04209,,Anthony G.,Brown,"Brown, Anthony G.",,D,"47,678",41.60%,,,"237,501",74.07%,,,,,W,,
1524,MD,Maryland,4,H2MD04232,,Glenn F.,Ivey,"Ivey, Glenn F.",,D,"38,966",33.99%,,,,,,,,,,,
1525,MD,Maryland,4,H6MD04217,,Joseline,Peí±a-Melnyk,"Peí±a-Melnyk, Joseline",,D,"21,724",18.95%,,,,,,,,,,,
1526,MD,Maryland,4,H4MD04113,,Warren,Christopher,"Christopher, Warren",,D,"3,973",3.47%,,,,,,,,,,,
1527,MD,Maryland,4,H6MD05222,,Matthew,Fogg,"Fogg, Matthew",,D,"1,437",1.25%,,,,,,,,,,,
1528,MD,Maryland,4,H6MD04258,,Terence,Strait,"Strait, Terence",,D,845,0.74%,,,,,,,,,,,
1529,MD,Maryland,4,n/a,,,,,Party Votes:,D,"114,623",,,,,,,,,,,,
1530,MD,Maryland,4,H4MD04071,,George E.,McDermott,"McDermott, George E.",,R,"10,882",45.76%,,,"68,670",21.42%,,,,,,,
1531,MD,Maryland,4,H6MD04282,,David,Therrien,"Therrien, David",,R,"6,219",26.15%,,,,,,,,,,,
1532,MD,Maryland,4,H8MD04155,,"Robert Bro""""""ober""",Broadus,"Broadus, Robert Bro""""""road""",,R,"3,977",16.72%,,,,,,,,,,,
1533,MD,Maryland,4,H6MD04274,,Rob,Buck,"Buck, Rob",,R,"2,703",11.37%,,,,,,,,,,,
1534,MD,Maryland,4,n/a,,,,,Party Votes:,R,"23,781",,,,,,,,,,,,
1535,MD,Maryland,4,H6MD04290,,Kamesha T.,Clark,"Clark, Kamesha T.",,GRE,*,,,,"8,204",2.56%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1536,MD,Maryland,4,H6MD04316,,Benjamin Lee,Krause,"Krause, Benjamin Lee",,LIB,*,,,,"5,744",1.79%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1537,MD,Maryland,4,n/a,,,Scattered,Scattered,,W,,,,,513,0.16%,,,,,,,
1538,MD,Maryland,4,H6MD07459,,Adrian,Petrus,"Petrus, Adrian",,W,,,,,18,0.01%,,,,,,,
1539,MD,Maryland,4,n/a,,,,,District Votes:,,"138,404",,,,"320,650",,,,,,,,
1540,MD,Maryland,4,n/a,,,,,,,,,,,,,,,,,,,
1541,MD,Maryland,5,H2MD05155,(I),Steny H.,Hoyer,"Hoyer, Steny H.",,D,"83,787",75.89%,,,"242,989",67.38%,,,,,W,,
1542,MD,Maryland,5,H6MD05214,,Kristin,Beck,"Beck, Kristin",,D,"13,320",12.06%,,,,,,,,,,,
1543,MD,Maryland,5,H6MD05230,,Debbie F.,Wilson,"Wilson, Debbie F.",,D,"13,304",12.05%,,,,,,,,,,,
1544,MD,Maryland,5,n/a,,,,,Party Votes:,D,"110,411",,,,,,,,,,,,
1545,MD,Maryland,5,H4MD05144,,Mark,Arness,"Arness, Mark",,R,"22,613",53.26%,,,"105,931",29.37%,,,,,,,
1546,MD,Maryland,5,H6MD05206,,Charles Sam,Faddis,"Faddis, Charles Sam",,R,"19,846",46.74%,,,,,,,,,,,
1547,MD,Maryland,5,n/a,,,,,Party Votes:,R,"42,459",,,,,,,,,,,,
1548,MD,Maryland,5,H5MD05018,,Jason,Summers,"Summers, Jason",,LIB,*,,,,"11,078",3.07%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1549,MD,Maryland,5,n/a,,,Scattered,Scattered,,W,,,,,636,0.18%,,,,,,,
1550,MD,Maryland,5,n/a,,,,,District Votes:,,"152,870",,,,"360,634",,,,,,,,
1551,MD,Maryland,5,n/a,,,,,,,,,,,,,,,,,,,
1552,MD,Maryland,6,H2MD06195,(I),John K.,Delaney,"Delaney, John K.",,D,"69,343",84.92%,,,"185,770",55.96%,,,,,W,,
1553,MD,Maryland,6,H6MD06246 ,,Tony,Puca,"Puca, Tony",,D,"12,317",15.08%,,,,,,,,,,,
1554,MD,Maryland,6,n/a,,,,,Party Votes:,D,"81,660",,,,,,,,,,,,
1555,MD,Maryland,6,H6MD06212,,Amie,Hoeber,"Hoeber, Amie",,R,"17,967",29.32%,,,"133,081",40.09%,,,,,,,
1556,MD,Maryland,6,H6MD06220,,Terry L.,Baker,"Baker, Terry L.",,R,"13,837",22.58%,,,,,,,,,,,
1557,MD,Maryland,6,H6MD06204,,Frank,Howard,"Howard, Frank",,R,"10,677",17.42%,,,,,,,,,,,
1558,MD,Maryland,6,H4MD08171,,Robin,Ficker,"Ficker, Robin",,R,"7,014",11.45%,,,,,,,,,,,
1559,MD,Maryland,6,H6MD06238,,"David E., III",Vogt,"Vogt, David E., III",,R,"5,774",9.42%,,,,,,,,,,,
1560,MD,Maryland,6,H6MD06196,,Christopher James,Mason,"Mason, Christopher James",,R,"2,590",4.23%,,,,,,,,,,,
1561,MD,Maryland,6,H6MD06188,,Scott,Cheng,"Cheng, Scott",,R,"2,303",3.76%,,,,,,,,,,,
1562,MD,Maryland,6,H4MD06209,,Harold,Painter,"Painter, Harold",,R,"1,117",1.82%,,,,,,,,,,,
1563,MD,Maryland,6,n/a,,,,,Party Votes:,R,"61,279",,,,,,,,,,,,
1564,MD,Maryland,6,H6MD06253,,David L.,Howser,"Howser, David L.",,LIB,*,,,,"6,889",2.08%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1565,MD,Maryland,6,H2MD08175,,George,Gluck,"Gluck, George",,GRE,*,,,,"5,824",1.75%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1566,MD,Maryland,6,n/a,,,Scattered,Scattered,,W,,,,,306,0.09%,,,,,,,
1567,MD,Maryland,6,H6MD06261,,Ted,Athey,"Athey, Ted",,W,,,,,103,0.03%,,,,,,,
1568,MD,Maryland,6,n/a,,,,,District Votes:,,"142,939",,,,"331,973",,,,,,,,
1569,MD,Maryland,6,n/a,,,,,,,,,,,,,,,,,,,
1570,MD,Maryland,7,H6MD07160,(I),Elijah,Cummings,"Cummings, Elijah",,D,"130,555",92.05%,,,"238,838",74.89%,,,,,W,,
1571,MD,Maryland,7,H6MD07459,,Adrian,Petrus,"Petrus, Adrian",,D,"11,272",7.95%,,,,,,,,,,,
1572,MD,Maryland,7,n/a,,,,,Party Votes:,D,"141,827",,,,,,,,,,,,
1573,MD,Maryland,7,H4MD07074,,Corrogan R.,Vaughn,"Vaughn, Corrogan R.",,R,"10,645",41.59%,,,"69,556",21.81%,,,,,,,
1574,MD,Maryland,7,H6MD07434,,William T.,Newton,"Newton, William T.",,R,"10,599",41.41%,,,,,,,,,,,
1575,MD,Maryland,7,H8MD07042,,Ray,Bly,"Bly, Ray",,R,"4,351",17.00%,,,,,,,,,,,
1576,MD,Maryland,7,n/a,,,,,Party Votes:,R,"25,595",,,,,,,,,,,,
1577,MD,Maryland,7,H6MD07467 ,,Myles B.,Hoeing,"Hoeing, Myles B.",,GRE,*,,,,"9,715",3.05%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
1578,MD,Maryland,7,H6MD07434,,William T.,Newton,"Newton, William T.",,W,,,,,202,0.06%,,,,,,,
1579,MD,Maryland,7,H4MD07066,,Michael T.,Pearson,"Pearson, Michael T.",,W,,,,,17,0.01%,,,,,,,
1580,MD,Maryland,7,n/a,,,Scattered,Scattered,,W,,,,,584,0.18%,,,,,,,
1581,MD,Maryland,7,n/a,,,,,District Votes:,,"167,422",,,,"318,912",,,,,,,,
1582,MD,Maryland,7,n/a,,,,,,,,,,,,,,,,,,,
1583,MD,Maryland,8,H6MD08457,,Jamie,Raskin,"Raskin, Jamie",,D,"43,776",33.57%,,,"220,657",60.57%,,,,,W,,
1584,MD,Maryland,8,H6MD08549,,David,Trone,"Trone, David",,D,"35,400",27.15%,,,,,,,,,,,
1585,MD,Maryland,8,H6MD08481,,Kathleen,Matthews,"Matthews, Kathleen",,D,"31,186",23.92%,,,,,,,,,,,
1586,MD,Maryland,8,H6MD08473,,Ana Sol,Gutierrez,"Gutierrez, Ana Sol",,D,"7,185",5.51%,,,,,,,,,,,
1587,MD,Maryland,8,H6MD08465,,William ,Jawando,"Jawando, William ",,D,"6,058",4.65%,,,,,,,,,,,
1588,MD,Maryland,8,H6MD08291,,Kumar P.,Barve,"Barve, Kumar P.",,D,"3,149",2.41%,,,,,,,,,,,
1589,MD,Maryland,8,H6MD08515,,David M.,Anderson,"Anderson, David M.",,D,"1,511",1.16%,,,,,,,,,,,
1590,MD,Maryland,8,H6MD08523,,Joel,Rubin,"Rubin, Joel",,D,"1,426",1.09%,,,,,,,,,,,
1591,MD,Maryland,8,H6MD08556,,Dan,Bolling,"Bolling, Dan",,D,712,0.55%,,,,,,,,,,,
1592,MD,Maryland,8,n/a,,,,,Party Votes:,D,"130,403",,,,,,,,,,,,
1593,MD,Maryland,8,H6MD08564,,Dan,Cox,"Cox, Dan",,R,"20,647",44.36%,,,"124,651",34.21%,,,,,,,
1594,MD,Maryland,8,H6MD08572,,Jeffrey W.,Jones,"Jones, Jeffrey W.",,R,"9,343",20.07%,,,,,,,,,,,
1595,MD,Maryland,8,H6MD08507,,Liz,Matory,"Matory, Liz",,R,"7,295",15.67%,,,,,,,,,,,
1596,MD,Maryland,8,H2MD08084,,Shelly,Skolnick,"Skolnick, Shelly",,R,"5,835",12.54%,,,,,,,,,,,
1597,MD,Maryland,8,H6MD08531,,Aryeh,Shudofsky,"Shudofsky, Aryeh",,R,"3,421",7.35%,,,,,,,,,,,
1598,MD,Maryland,8,n/a,,,,,Party Votes:,R,"46,541",,,,,,,,,,,,
1599,MD,Maryland,8,H6MD08598,,Nancy,Wallace,"Wallace, Nancy",,GRE,*,,,,"11,201",3.07%,,,,,,"*  The Libertarian Party held a convention on March 12, 2016, and the Green Party held a party-organized primary on May 1, 2016.  The nominees are noted with an asterisk.",
